,Unnamed: 0,brand,alignment,Word2Vec_alignment,Word2Vec_resid_alignment,Wikipedia_alignment,Wikipedia_resid_alignment,Glove_alignment,Glove_resid_alignment
326,54.0,blair,-0.008757689229189028,-0.008757688788770937,-0.05389322935251177,-0.22179454455566364,-0.16324024126246794,0.015088006360061773,-0.017200250795755594
327,1317.0,hefty,-0.008480977018154142,-0.008480976591651753,-0.06846497836138182,-0.17853095541444108,-0.09121697440142852,0.019460819517967104,-0.01218063526978641
328,367.0,buckeye,-0.0079353128047569,-0.007935312405695567,-0.06777164205575051,-0.12962378674004188,-0.04174450696212283,-0.12401013322920117,-0.08615137474744164
330,727.0,airborne,-0.007871568680537542,-0.007871568284681909,-0.08237688445045396,-0.19496561158635098,-0.16106111438357512,-0.06504144178859658,-0.1124777276826137
331,584.0,deluxe,-0.007785087744947709,-0.007785087353441019,-0.028900815817557636,-0.12041397797618034,-0.00879846626407936,0.014612349149236141,-0.00986699225286555
332,798.0,weider,-0.007724058134700719,-0.007724057746263199,-0.09031310661260178,-0.24747388924458777,-0.2275424612790427,-0.1086874046239423,-0.16076461124127106
333,1416.0,lanco,-0.0076579820419847905,-0.007657981656870198,-0.03673373364297471,-0.25982544449319556,-0.06506540318792269,-0.04387207634031616,-0.05077291592081888
334,1455.0,alitalia,-0.007451132815638312,-0.007451132440926055,-0.02065912119465392,-0.09876197089276112,0.007899714721380777,-0.006054801238953869,-0.01307709682288732
336,410.0,xfinity,-0.007208191062851826,-0.007208190700356949,-0.06999041990103118,-0.09446683818888965,0.008085016800302467,-0.009566629622456269,-0.007301148434230791
337,17.0,garneau,-0.006752294084284825,-0.006752293744716656,-0.04773387804341523,-0.18675619871715482,-0.11195743554534775,-0.016746779586933505,-0.040921509690614935
341,312.0,amr,-0.006182161410092837,-0.006182161099196272,-0.007361707377995843,-0.18484650784900253,-0.14640332572805917,-0.11000630841266289,-0.059996974271938036
342,370.0,claro,-0.00614970067902039,-0.006149700369756275,-0.07097848440714961,-0.13936327855847205,-0.0742272880599881,-0.019523609176908666,-0.01342587595782076
343,360.0,airtel,-0.005862577429489439,-0.005862577134664506,-0.06645416895104019,-0.16940944281062853,-0.10397897765418132,-0.09968101678070829,-0.0910426875072658
344,1153.0,macpac,-0.005781875837112975,-0.005781875546346477,0.017577765905058405,-0.1885832043321557,0.015569861080337115,0.03430655666860525,0.03334014419667372
345,161.0,lalo,-0.0057224353267239505,-0.005722435038946693,0.0067385113157189605,-0.24396739913240018,-0.15337424152498041,-0.09084938000166023,-0.09222715972326462
346,1444.0,flagship,-0.005539380608800937,-0.005539380330229354,-0.0405624599936332,-0.033318588566573576,0.07354666169929411,0.001551696572737217,-0.04881644077558945
347,82.0,izod,-0.00503761903706929,-0.0050376187837309645,-0.05073844954309729,-0.07782809116302541,-0.012924376774392957,-0.07663994804018143,-0.09462086629944585
348,156.0,brooks,-0.004667985705778935,-0.004667985471029189,0.01073676266785275,-0.20977599549478482,-0.07906824536052001,-0.0018344253105574346,-0.03759394037803453
349,1059.0,benihana,-0.0046625717116393715,-0.0046625714771618785,-0.03668681253415621,-0.12310970457915257,-0.015318799743508492,-0.04095661130568457,-0.07482831134421761
350,532.0,moo,-0.004639883972331357,-0.004639883738994823,-0.05195766361479523,-0.09885302441564763,-0.06558757774011958,0.07240644058233858,0.09123018683114298
351,876.0,schoeps,-0.0044684169102539315,-0.004468416685540391,-0.036600440055671084,-0.2517916543044368,-0.05265037783704736,-0.02039173976571132,-0.05330204529318789
352,1067.0,fuddruckers,-0.004451881259933602,-0.004451881036051604,-0.03969409326070311,-0.10905828735880374,0.04053395428284261,-0.036365398021129564,-0.06930933897272681
353,1201.0,imusa,-0.003930546028294527,-0.003930545830630076,-0.13546744397626442,-0.22217299119353914,-0.07788398621162383,0.04830123352378447,-0.0023856718435824285
354,2.0,alpinestars,-0.0037170830227395146,-0.003717082835809994,-0.047359859008513944,-0.11395181163414239,0.0020730630412885013,-0.06405065807186093,-0.08074064309232683
356,979.0,icehouse,-0.002814274537680311,-0.0028142743961524063,0.039388520504930254,-0.1284801461413682,0.11422342725792163,-0.035124103441297364,0.019950487645549846
357,932.0,mcdonalds,-0.0027656451524702423,-0.002765645013387899,-0.061398968895621846,-0.11600386871107204,0.0017191437276531888,0.0039217245841689855,-0.06126937148573097
358,496.0,tigre,-0.002710595004165928,-0.002710594867851998,-0.03169566339726008,-0.13535229984921668,-0.04402661139265619,0.0045828773283830854,0.022907861061684253
359,609.0,ires,-0.002650444481349268,-0.0026504443480602873,-0.05474783544175084,-0.046640914944880936,0.014107602372626702,0.10638673618295144,0.06089434856340785
360,461.0,domaintools,-0.0025475578491810018,-0.0025475577210661085,-0.07427258506750793,-0.0886320457561066,0.08157190343432738,-0.021360534317258657,-0.01595164217518799
361,962.0,tru,-0.002173284012774341,-0.002173283903481406,-0.020258568324781914,-0.08023992650334717,0.004190866830405432,0.03694746837993286,0.006173818184611053
362,1390.0,taser,-0.0021582091368082847,-0.002158209028273482,0.007765976456653738,-0.0977874643156412,-0.025060858127547787,-0.04746825569655905,0.018224338090892186
363,415.0,cbn,-0.0021190707665713388,-0.002119070660004746,-0.0008185346318047362,-0.14010458201895098,-0.10456641872549598,0.07508077295774103,0.058250054789847724
364,438.0,alienware,-0.0017266902555666402,-0.0017266901687326107,-0.045415688621052726,-0.10057454455803644,-0.005983371771101528,-0.09452022767996446,-0.08818729231230113
365,119.0,blundstone,-0.0017160107054151766,-0.0017160106191181704,-0.10918298888979548,-0.1848010456764655,-0.016292984736802844,-0.008423885740903407,-0.14363672602307842
366,1093.0,acme,-0.0016728126212569806,-0.0016728125371324176,0.08317669410463369,-0.12298470430351091,-0.0026592601325252287,-0.12443021139267132,0.019829245924771845
367,143.0,novus,-0.0016485604218497707,-0.001648560338944803,-0.08008265659092093,-0.16687230626637847,-0.07524790284972936,-0.07065689053088715,-0.17902926430895885
368,862.0,enlightened,-0.0016285101010602952,-0.0016285100191636773,-0.040343252061303965,-0.08692716114851537,0.09643528971311754,-0.0027821338079080226,-0.04482517809887718
369,791.0,soylent,-0.0016085365950104288,-0.0016085365141182278,-0.0996360401730194,-0.08603803591105467,-0.0681834187976789,-0.11205908003607683,-0.15129634251407284
370,121.0,chaco,-0.00154887145509347,-0.0015488713772018325,-0.08314529117692246,-0.11221719528020217,-0.03960136645443952,-0.012099527278943851,-0.15521107139640639
371,576.0,whitewalls,-0.00149393328085963,-0.0014939332057307773,-0.0748610945867057,-0.11348798567260189,0.09931974525759894,-0.1022009145573936,-0.10958812944958578
372,1396.0,vicon,-0.001436950427669499,-0.0014369503554061977,0.010385937690329737,-0.1415117451257905,-0.017797989328939178,-0.0898307200324622,-0.02649600016150195
373,918.0,partners,-0.001275477710772556,-0.001275477646629673,-0.0893352225980501,-0.1138589131751548,-0.04724200938675214,0.002712526356697123,-0.08375183174744565
374,316.0,instinet,-0.0010449372607949786,-0.0010449372082458053,-0.002397889360117117,-0.17854760183753715,-0.06435134022914502,-0.03008678820527702,-0.0005509702112207783
375,281.0,nextgen,-0.0007968735581819207,-0.0007968735181077147,-0.0026673394365865077,-0.16824081389112205,-0.05659927297923528,0.013942168714281798,0.03644098464098319
376,1163.0,polaris,-0.0006847581482587428,-0.000684758113822747,0.014451145145575835,-0.032053542179854566,0.09984806792229647,-0.04526932682293672,-0.027821210125500706
377,251.0,direxion,-0.0006268305718914112,-0.0006268305403685503,-0.0021285541112676457,-0.1394371618211064,-0.01897191407450945,-0.019179712702954446,0.00476662232359313
378,654.0,spectro,-0.0002873286840108097,-0.00028732866956126396,-0.0950324765694946,-0.14327426881984992,0.0438779401565754,-0.04257119837465774,-0.11119549904439871
379,832.0,corto,-0.0002672638986029128,-0.00026726388516240193,-0.11149262387527731,-0.1932513840620948,-0.08668903599414804,-0.0993579613102092,-0.15235752105481914
380,162.0,mephisto,-0.0001445548681001663,-0.00014455486083066182,0.010600291215454263,-0.13218920348282442,0.01279700965073189,-0.021410432030229166,-0.051639791256238576
381,1114.0,lews,-7.870766232511046e-05,-7.870765836693813e-05,0.10732971733150906,-0.21107103929186724,-0.06034343427902045,-0.10123449422866765,0.005732805223716848
382,310.0,citigroup,0.00018456610698389805,0.00018456609770220456,-0.0015117148548700853,-0.12794896361613492,-0.02707231930925775,-0.08263535139002098,-0.04314935716345387
383,582.0,avery,0.00036971460424602143,0.0003697145856533437,-0.024356016685083214,-0.1725911368329178,-0.06959449904080153,-0.004179882489150948,-0.03106909603062783
384,1261.0,aquis,0.00048751832743043963,0.0004875183029134679,-0.16844784871031754,-0.1896500434027153,-0.08414191203360463,0.022233092302654064,-0.0855101815178472
385,740.0,eas,0.0005410724231509345,0.000541072395940756,-0.07832609798888245,-0.1335808668781738,-0.10587471120529415,0.02124892676303557,-0.057336083495913445
387,928.0,gavina,0.0008207859575845238,0.0008207859163077641,-0.06018497075499181,-0.10720440608028954,-0.005971168474225595,0.011073237596240161,-0.04766746111693173
388,222.0,mastercard,0.0008267596765141304,0.0008267596349369477,0.013191199594413608,-0.12352235778532296,0.07417230799980505,-0.003290733558712452,0.02757328394412116
390,155.0,bata,0.0012304001760422185,0.0012304001141662142,0.012667099763504159,-0.13017622310134883,-0.057498416402001026,-0.034470732219989565,-0.05978003076390641
391,1046.0,stk,0.0012586285484260315,0.001258628485130489,-0.028661264788315138,-0.10481679919499871,-0.040361938184629964,0.001521521727581153,-0.03181071590819492
392,300.0,envion,0.001259277086582633,0.0012592770232544848,-0.0021023699267116117,-0.17260177266066645,-0.07591709520842513,-0.08277550102298675,-0.045772456581347126
393,699.0,aleve,0.0012697122696300987,0.0012697122057771654,-0.062259503728193985,-0.11540223177272013,0.023314628127957815,0.04655041182160083,-0.030199940172355638
394,1151.0,giro,0.0013221583238411244,0.001322158257350707,0.012861778696248341,-0.2261209971725126,-0.1451629537833823,-0.0689964481213752,-0.05050815945105905
395,1105.0,fishsticks,0.0013291639594780885,0.0013291638926353731,0.10654562483238593,-0.16987280800609597,0.10259736859035545,0.01944814197173536,0.09849624901919501
396,1354.0,globe,0.0014200843469350044,0.0014200842755199457,0.013969517279242855,-0.1391692419811367,-0.04819957219552398,0.03479215748720252,0.08750889545528562
397,117.0,bernardo,0.0015075460704647473,0.0015075459946512978,-0.08366579860128992,-0.2048885423966254,-0.061761942353397055,-0.07350312562984855,-0.207705712901366
398,219.0,hbl,0.0015884082742295485,0.0015884081943496092,0.011702896025838383,-0.08900700329608624,0.03706111332828174,-0.036089693100667106,-0.005371347191497897
400,256.0,guggenheim,0.001974666567482033,0.0019746664681774273,9.631693071136815e-05,-0.10728556822232341,0.002144647718474557,-0.03646831978848121,-0.001179517168671984
401,245.0,alps,0.0019948143545716547,0.001994814254253824,0.00021774653311633363,-0.17964926202517217,-0.1355507657245607,-0.03589977434094983,-0.0020206437118044374
404,1234.0,englander,0.0022206167125193507,0.0022206166008461176,0.002491352529751757,-0.1516223230354716,0.03915937976956388,0.021536040547284196,0.011958763004932108
405,1172.0,xbox,0.0022896737099647683,0.0022896735948186933,0.016444045353738425,-0.15358915268678844,-0.08914914488451871,-0.10199478036755007,-0.04704072514555696
406,915.0,kraft,0.002369617327554578,0.0023696172083881306,-0.10276209664452261,-0.15139974450155755,-0.11644414905916893,0.02202002752915813,-0.08634445244403781
407,483.0,harry,0.002372526953088044,0.0023725268337753107,-0.03696508181609314,-0.22395803635826422,-0.108710161920549,-0.022310520838503916,0.0028724916146811233
408,819.0,swerve,0.0026637390293288467,0.002663738895371269,-0.01728045804007089,-0.19519752526544823,-0.12051312883816362,-0.1220420319747843,-0.141166369583729
409,313.0,calvert,0.003324719312316812,0.0033247191451190386,0.000834105678773271,-0.11709906817591825,-0.029188436633774323,-0.030650320549279134,0.012060815870637263
410,696.0,harrys,0.003440613281187131,0.0034406131081611384,-0.029796187588845245,-0.1476337341354308,-0.0021969017825391075,-0.04212794749043344,-0.028574860646164133
411,618.0,tmc,0.003450784515956075,0.0034507843424185364,-0.04917317423961534,-0.08982499040642357,-0.04951255544887315,-0.03524842565994445,-0.035003504920014465
412,353.0,lca,0.0036766904278767174,0.003676690242978592,-0.0002715455423886806,-0.06068801108674131,0.0018965979516016307,-0.030934225300484435,-0.004540141573965522
413,714.0,epic,0.0036997480743265546,0.0036997478882688367,-0.07585385574265635,-0.1417365137303399,-0.12978828723099167,-0.11227563405834595,-0.1384995186877606
414,1343.0,bullard,0.0038573496387512866,0.0038573494447678557,0.017312372945682775,-0.2274480213209663,-0.08423794834354395,-0.06476319981601306,0.02013755544673928
415,263.0,marsico,0.003991421649653817,0.003991421448928008,0.0019994371161740163,-0.20560759917790572,-0.10827126903586604,-0.03106951408722707,-0.0005397305545841759
416,678.0,springfield,0.004082355031191679,0.004082354825892892,-0.11121950365126011,-0.1581576042812296,0.02158102344860844,-0.022009663688002105,-0.05370777545165402
417,345.0,associates,0.004090220607041624,0.00409022040134728,0.0007131350318233438,-0.15899024353807617,0.01692817537589126,-0.05823565378170702,-0.02344634485920999
419,1326.0,salvo,0.004498609096361555,0.004498608870129615,-0.10190396995890658,-0.15076988748734388,-0.09497755515616665,-0.04865991714825004,-0.11067756898934845
421,729.0,align,0.004916680421236372,0.004916680173979983,-0.07298672033214577,-0.13141206381633708,-0.11328957469241102,-0.018403460458729114,-0.08245963628315042
422,1386.0,sensormatic,0.005184481516278733,0.005184481255554804,0.016255724219279385,-0.07649650212249698,0.10399751144620994,-0.014936631878615277,0.035647633375440385
423,810.0,musclepharm,0.005527938164259484,0.0055279378862633614,-0.051751666571618074,-0.18667485159014263,-0.14062711078309098,-0.07074944173095093,-0.1200125124238238
424,246.0,ameritrade,0.005543903832960495,0.005543903554161449,0.004366627705421532,-0.17763732327464632,-0.06468097486100527,-0.14262782355207534,-0.09374388398708428
425,679.0,bu,0.0055646003679704565,0.005564600088130558,-0.15285337992705766,-0.08532417679464664,-0.07913720362132917,-0.029865893653798166,-0.10253637083459374
426,304.0,nma,0.005991599670662054,0.005991599369348746,0.00349224502521802,-0.11985230268048082,-0.07013484468669358,0.03360416008204525,0.0473076026555887
427,154.0,altra,0.006131186268894071,0.006131185960561003,0.014968948269326378,-0.12452404022891742,0.000743100412914542,-0.0026776039357417625,-0.029013509350495358
428,1447.0,oceanic,0.006175962985838022,0.006175962675253166,-0.022801680725401275,-0.04549233393454601,0.049344188919042666,-0.03710697518266094,-0.0798548720010486
430,1057.0,piatti,0.006437855485563232,0.006437855161807995,-0.03619350950939438,-0.2356408468855088,-0.14454886592302407,-0.06954764681982797,-0.09101181412051768
431,785.0,pritikin,0.00647584399137086,0.006475843665705203,-0.06421923642737005,-0.15354498189675864,-0.12909290897300324,-0.09019263062169543,-0.14693342135070858
432,1369.0,northstar,0.0066144132342293325,0.006614412901595109,0.01995518669900122,-0.09417119339026668,0.04914539064363024,-0.04746689029620649,0.023510113575131643
434,223.0,santander,0.007001881600438308,0.007001881248318589,0.01773085176633257,-0.1578798210464668,0.024881428610073184,-0.027586248958859444,0.0029860240876179653
435,1393.0,tncs,0.007143406060642912,0.007143405701405994,0.018847841097963423,-0.072405995989095,0.0063118746054564995,0.059420691748476445,0.09432025564159568
436,296.0,cfra,0.0071939758588714375,0.007193975497091415,0.005108892885078903,-0.07506202049504994,-0.008398709924056679,0.03396628258437857,0.049597967488482386
437,543.0,printup,0.007208312127154196,0.007208311764653218,-0.03772309729312909,-0.11132880145928244,-0.014030697804157766,-0.05074399699030922,-0.00714573196846351
438,254.0,fidelity,0.007389961534423714,0.007389961162787739,0.005497286933496621,-0.11426252820271127,-0.024521776278988064,-0.024688393466419427,0.013145364724834213
440,922.0,vea,0.00791243146326881,0.00791243106535816,-0.08053399614977017,-0.16324211988780485,-0.10940453060806879,0.03704607487664073,-0.058016979262231025
441,1182.0,abound,0.008284280194671142,0.008284279778060476,-0.0851878872308515,-0.135040672427698,0.02314690413627342,0.0006132968933718601,-0.08041705376338892
442,1403.0,rki,0.00855881308681454,0.008558812656397803,0.02451389134848827,-0.042136065084480735,0.07663727253622618,0.0217642637003008,0.06475576582612291
443,773.0,muscletech,0.008694871056888983,0.008694870619630014,-0.11406448467031456,-0.17491563508240482,-0.13373485125005646,-0.13267769052707157,-0.17554793895680232
444,125.0,crocs,0.009032656621381988,0.009032656167136034,-0.0798975132617926,-0.11624551726455148,-0.04487718706621592,0.09536531977262534,-0.0769172592023494
445,675.0,latitude,0.009273535797640335,0.009273535331280718,-0.10293467857310835,-0.05340112465169987,0.059867653649154244,-0.03956323100159648,-0.06263052479963123
446,796.0,vht,0.009339396461691851,0.009339395992020147,-0.06555206151745449,-0.0521927554940818,-0.01963550797049672,0.022730350867925707,-0.04320711851059304
447,1223.0,agility,0.009355779542662257,0.00935577907216658,0.008623254000291725,-0.1579106663947296,-0.0007746005931990145,-0.00227966408263397,-0.006962882501708331
449,474.0,cbs,0.009382881855238306,0.009382881383379702,-0.04229761639265113,-0.0042932362021206524,0.11558641904722686,-0.004227532475824405,0.016290077530487453
450,547.0,screenvision,0.009534034865816807,0.009534034386356836,-0.030061317134688875,-0.06541994328384025,0.05274959412300894,-0.042032958787660994,-0.0034024406007095824
451,751.0,frs,0.009541899599368036,0.009541899119512576,-0.07160494244532575,-0.12337011859856073,-0.06904151385286922,-0.11109487220475756,-0.1418154665842598
452,890.0,sambazon,0.009557629331645858,0.00955762885099938,-0.02912181473965824,-0.1262496179285319,0.06057679006088818,-0.0437524408200278,-0.0770474240538496
453,539.0,outbrain,0.009831473279000816,0.00983147278458292,-0.05711953107082429,-0.14257436113280997,-0.04769285382627488,-0.018612343368182037,0.015357459786054106
454,351.0,intech,0.009917597402495596,0.009917596903746518,0.006089840975562803,-0.15892309596963627,0.0015561878378318565,-0.07280799299036983,-0.03491228778463495
455,987.0,sapporo,0.009961518067978929,0.00996151756702117,0.044885441656432,-0.11089168091756647,0.1019407101717708,-0.006833111038597607,0.042183689273890414
457,1308.0,energizer,0.010607085988713079,0.010607085455290145,-0.005737900349273722,-0.07413162653441394,-0.0011182299921568932,-0.011935466699828083,-0.011274583981503074
458,806.0,gnc,0.01063931545096658,0.01063931491592286,-0.07415621189873843,-0.029021102312214928,-0.01855203409772109,-0.00970486225835267,-0.07834782001647524
459,1139.0,org,0.0107597869016064,0.010759786360504241,-0.042781883522628815,-0.07667830826706347,-0.012271418077657179,0.05687514027567139,0.015917982765917955
460,1041.0,ricoh,0.010981801762068729,0.010981801209801655,-0.010747091749779308,-0.08164110147749344,0.004568591801073078,-0.07848525329034219,-0.08157376107705686
461,836.0,marconi,0.011095350877571922,0.011095350319594507,-0.09766840942811744,-0.1844136518015601,-0.06610132056953959,-0.06324673245083831,-0.13200458568855242
462,308.0,usaa,0.011234499959855614,0.01123449939488055,0.009652868897637494,-0.17269682958015098,-0.12495184920444788,-0.045872539551478464,-0.01280257903814784
463,444.0,supermicro,0.01135799882963134,0.011357998258445513,-0.022158823658873363,-0.09735447359768075,0.0225297306657629,-0.039946517892302025,-0.03086645618310594
464,1451.0,silversea,0.01143786797577608,0.011437867400573691,-0.01996313894390998,-0.09598453502852085,0.03005429945731222,0.04722443446871803,-0.0028855305278777128
465,416.0,missio,0.011441308018000355,0.011441307442624976,0.01092225962292489,-0.11219702647751961,-0.036836411839346064,-0.05304878310715104,-0.04427221545693216
466,1089.0,tucanos,0.01153940862905332,0.011539408048744544,-0.04735349116146886,-0.10822595339535149,0.0030866517126367544,-0.06855307679438705,-0.08671399805838129
467,36.0,roka,0.011583128814681036,0.011583128232173574,-0.03605297413183213,-0.092917340728429,-0.03546676991968439,0.042903646492299545,0.007962703833999558
468,319.0,sharespost,0.011588507374624912,0.011588506791847013,0.008816849256764018,-0.1719691564381287,-0.029277242080152623,-0.023884747609548375,0.00016647376635973293
469,134.0,impo,0.011609768815334107,0.011609768231487003,-0.11822196289680284,-0.17943392946368644,-0.008520973524890015,0.08044364732932668,-0.05982137314400543
470,441.0,hp,0.01161926245676481,0.011619261872440256,-0.04082580704263746,-0.05619748190027912,-0.022077109430784208,-0.018231231309804013,-0.013361703150820487
472,598.0,symbology,0.011719891345507494,0.011719890756122328,-0.017686496733454744,-0.07857798000882063,0.08775328788825368,-0.045529801747145764,-0.056414769980278626
473,1470.0,syracuse,0.011745856770446893,0.011745856179755938,-0.004050944997656588,-0.15601705964609386,-0.009032941565361378,-0.11301236388257654,-0.10973228042096658
474,1335.0,honeywell,0.011796615837534241,0.011796615244290674,0.02628778250074501,-0.17216342359096976,-0.017415528019791224,-0.027349667706650725,0.03538800972993397
476,69.0,dockers,0.012389795312742136,0.012389794689668037,-0.028607548818598283,-0.11197447072031609,-0.054237033603939694,-0.12692214549954545,-0.13876145386724587
477,846.0,barilla,0.01240618164911071,0.012406181025212517,-0.05529958769638128,-0.07943016010303589,0.018537368105831918,0.049008468412465415,-0.053260042096179315
478,1098.0,bucks,0.012419907576114754,0.012419906951526262,0.08100686948698375,-0.20626789920799202,-0.0739731962037309,-0.14199143103286754,-0.02100531507849348
479,241.0,itau,0.012460648382328264,0.012460647755690946,0.021914723844188577,-0.1464713462904039,-0.012984323576039705,0.008140194546779719,0.02754073540583131
480,476.0,cnbc,0.012467580932190074,0.012467580305204168,-0.021785527999935224,-0.16817126848719324,-0.10993332284953791,0.05209906564961046,0.0604767055691562
481,542.0,postnet,0.012506612635419669,0.012506612006470864,-0.06147622814283127,-0.04390410770297313,0.05200430037186844,0.009536078481023308,0.03645492489663804
482,860.0,deans,0.012520301634019309,0.012520301004382117,-0.029580623638482326,-0.1261163194259988,-0.01459044642347054,0.03320801651994449,-0.020152602754617083
484,466.0,openx,0.012680526706901205,0.012680526069206407,-0.022664106539228242,-0.11090869437338269,0.010956867990125494,-0.10628438973174714,-0.08498837537990903
485,811.0,natureworks,0.01282824626124012,0.0128282456161166,-0.08723412084064396,-0.1486279107925637,-0.08944288270469689,0.11667217667015087,0.03335689805828726
486,772.0,mri,0.012984078959932656,0.012984078306972416,-0.0948642490428514,-0.03339882468727361,-0.0013986160557898433,-0.03225481810114911,-0.08881941964727579
487,343.0,upstart,0.013390965842662444,0.01339096516924012,0.008596676284573682,-0.1303504741159573,0.01595598583426248,-0.03440114003927727,0.0004059046411169706
488,75.0,globus,0.013404251101226105,0.013404250427135698,-0.03016428983321387,-0.04056976776004363,0.017690536755546694,0.030077680699409817,-0.002544075712292624
489,341.0,payoff,0.013419095619966995,0.01341909494513005,0.00962182295767265,-0.07720967894087119,0.0375069677344241,-0.0773011631920488,-0.03231187162779368
490,278.0,prudential,0.013489422158484804,0.013489421480111195,0.011033403230432202,-0.10271925880071892,0.015846041198979834,-0.015108494883291319,0.016713142210534722
491,1337.0,airgas,0.013751123314222818,0.01375112262268846,0.02282046726255585,-0.1440402120748159,-0.031904680462061866,-0.1178084603895439,-0.04504588216582531
492,686.0,rembrandt,0.013993072034108623,0.013993071330406812,-0.08969435521317816,-0.1894592396130169,-0.06736540198084011,-0.07079234196462421,-0.15166777724521976
493,1174.0,microsoft,0.014138269882091131,0.014138269171087434,0.031265555010872956,-0.15348428563273947,0.020555185061668882,-0.0898318804720048,-0.03121654234905923
494,781.0,phosphatidylserine,0.01425605462211781,0.01425605390519079,-0.1044998138353522,-0.04977367973066239,0.008614997683972503,0.028637794413353033,-0.04072814056597558
495,931.0,mccafe,0.01434755138449126,0.014347550662962921,-0.03467755540321417,-0.1464142255619522,-0.05240371592523305,0.04014414150776066,-0.02885380849664787
496,1345.0,canary,0.014526354375927666,0.01452635364540747,0.025760021508473962,-0.09098383755011813,0.008210821978952565,0.04097156295833242,0.08797477726936709
498,1184.0,canidae,0.014684214129071109,0.014684213390612239,-0.12650627294440042,-0.11871170353414782,0.026417398209755083,0.0036259628408110804,-0.07409664854259401
499,1094.0,ardent,0.014758770512098791,0.014758769769890587,0.08527864623494785,-0.08718269546397321,0.0880468098241849,-0.003809500701817934,0.09763400786066656
500,64.0,cromwell,0.01484591981607828,0.014845919069487373,-0.03628201148068657,-0.2032402378988579,-0.10424774043325921,-0.10929069709829306,-0.0993592934719291
501,821.0,vivion,0.015024092023652276,0.015024091268101204,-0.012370824033979932,-0.13689893918538915,-0.05381711963812601,0.004046391193045977,-0.04438670591895904
502,990.0,sol,0.015045875404567862,0.015045874647921315,0.04814302332588771,-0.12487010609390571,0.016588330745403612,-0.04368282743645109,0.015517837030001003
503,462.0,dynadot,0.01518567471308695,0.015185673949409999,-0.01885359006576379,-0.15416814570660256,0.008978279694624485,-0.012856374604269062,-0.008779621343531881
504,757.0,humann,0.015254296954154062,0.015254296187026136,-0.0628900749457712,-0.18926663729886567,-0.15392671968230015,-0.02281215829074713,-0.07723984686371546
505,1327.0,clr,0.01528042538648258,0.015280424618040658,0.011619430590333844,-0.0076742360034394615,0.06907363401767436,-0.1059708256772268,-0.10879772883951566
506,20.0,huk,0.015365055979410316,0.015365055206712407,-0.03885808368354425,-0.036813526842499486,0.01370117461364653,-0.11461616192942528,-0.10985560277576112
507,152.0,testoni,0.01549121718972886,0.015491216410686369,-0.10481643905444446,-0.11056014121133786,0.01583020062049411,0.00898729322872181,-0.11382243146494772
508,1025.0,flir,0.015510426344944069,0.015510425564935613,-0.007317249113984889,-0.12845532618564995,-0.0017641852298999096,-0.022981721888124598,-0.03371441432800781
510,475.0,centurions,0.015690450230806098,0.015690449441744324,-0.017237283093928697,-0.1498196640129283,0.008119826760316702,-0.10024683770116495,-0.05655838234699264
511,33.0,quiksilver,0.015767269069372924,0.01576726827644799,-0.02753348586388498,-0.14325582086341282,-0.036437829984409614,-0.10079302967071149,-0.11667576824346595
512,1084.0,salata,0.01602517673458441,0.016025175928689482,-0.02188989340241379,-0.18626673302215857,-0.0876726756360864,0.009318820112208654,-0.025762690101910565
513,520.0,getresponse,0.016061014708472734,0.016061013900775533,-0.050187236525721615,-0.17781998849466907,-0.026842298296263476,-0.04125666480111696,-0.003678377622017035
514,923.0,wasa,0.016161675169333062,0.01616167435657373,-0.07310219853276914,-0.08306401327724103,-0.04694793627996448,0.04319929404169049,-0.05690901861958231
516,561.0,dauphin,0.016284966127515864,0.016284965308556307,-0.04730863521153842,-0.1404550671162767,-0.027408494761905516,-0.034356879280955904,-0.06465126031075913
517,1275.0,igloo,0.016380320036001532,0.016380319212246686,-0.11511968115086163,-0.10842035201338697,-0.027429661220087477,-0.05879276557382834,-0.1589031808629439
518,1103.0,daiichi,0.016543036553921982,0.01654303572198424,0.07825942352222956,-0.0561248532840594,0.11289861946391463,0.0007890258808629369,0.08852940410981507
519,7.0,boathouse,0.01671473117228654,0.0167147303317144,-0.02676600758570491,-0.06024734498754564,0.020420818557535296,0.007914693748080792,-0.0199033836663331
520,952.0,barcel,0.016757502898983728,0.01675750205626062,-0.013465181001048552,-0.21689481563632196,-0.010850530398532765,-0.05291789898294091,-0.05953782871456432
521,1380.0,rockwool,0.016888138891609658,0.016888138042316946,0.027595446821524122,-0.1744386488276743,-0.0014122216510100288,-0.05920180115123749,0.0017557193842830249
522,1397.0,vivint,0.016920316235639644,0.016920315384728775,0.03330489488829187,-0.07568050260364377,0.030458266513000272,-0.03572050259792693,0.01936149803738998
523,38.0,saucony,0.017019527135066378,0.017019526279166284,-0.02455017153699678,-0.15003567835513779,-0.05799160080150345,0.040350179343627314,0.013601866619626014
524,1351.0,edwards,0.017109599834207033,0.017109598973777247,0.030057958502401148,-0.23474855583157622,-0.08501737960941166,-0.10549598247311354,-0.012403484050596377
525,220.0,jcb,0.017650459559272934,0.017650458671643686,0.027433510892680833,-0.04903969213860222,0.09205718539265748,-0.044584201087224766,-0.01451690007244338
526,378.0,hughesnet,0.017784687735766032,0.017784686841386566,-0.035303669325422504,-0.2001757915223118,-0.0779464349179287,0.003304510154537102,0.004089136090930576
